order_id,product_id,quantity,unit_price,discount,cost_ratio,line_revenue,line_cost,line_profit
O501399,P1081,3,231890.12,0.05,0.7821365134713637,660886.84,544109.19,116777.65
O501399,P1104,2,189343.27,0.05,0.6011229176303572,359752.21,227637.16,132115.05
O501400,P1118,3,202825.86,0.15,0.7433084969165487,517205.94,452286.56,64919.38
O501400,P1103,3,39141.17,0.15,0.5325146471693147,99809.98,62529.74,37280.24
O501401,P1058,1,191402.36,0.05,0.7239986770893305,181832.24,138575.06,43257.18
O501401,P1005,4,41919.68,0.0,0.5092527194694311,167678.72,85390.84,82287.88
O501402,P1038,4,227725.83,0.0,0.5686176521936355,910903.32,517955.71,392947.61
O501402,P1085,1,181785.91,0.05,0.5780922481288656,172696.61,105089.03,67607.58
O501402,P1019,3,89430.15,0.0,0.7634195932155337,268290.45,204818.19,63472.26
O501402,P1109,4,154946.61,0.0,0.6977464030952553,619786.44,432453.76,187332.68
O501402,P1015,2,88242.2,0.15,0.7975765898605411,150011.74,140759.83,9251.91
O501403,P1017,2,241738.68,0.1,0.6167611908507173,435129.62,298190.07,136939.55
O501403,P1070,1,53316.73,0.05,0.7773312004428126,50650.89,41444.76,9206.13
O501403,P1046,3,71838.82,0.0,0.5012062702928515,215516.46,108018.2,107498.26
O501404,P1015,4,88242.2,0.0,0.5822300422999259,352968.8,205509.04,147459.76
O501404,P1105,1,193155.0,0.0,0.5156706633456974,193155.0,99604.37,93550.63
O501404,P1012,4,67796.38,0.0,0.5007954719302088,271185.52,135808.48,135377.04
O501404,P1056,1,74302.75,0.0,0.7961796659393678,74302.75,59158.34,15144.41
O501404,P1025,1,102837.58,0.15,0.6654411310723032,87411.94,68432.36,18979.58
O501405,P1101,2,209199.57,0.0,0.6655424515008213,418399.14,278462.39,139936.75
O501405,P1033,1,13707.05,0.0,0.5855877590441237,13707.05,8026.68,5680.37
O501405,P1063,1,216931.98,0.0,0.607712901602454,216931.98,131832.36,85099.62
O501406,P1022,1,113234.76,0.0,0.6590168652976884,113234.76,74623.62,38611.14
O501406,P1011,4,78373.98,0.0,0.7684666804983258,313495.92,240911.17,72584.75
O501407,P1067,2,192073.84,0.0,0.6630305086305426,384147.68,254701.63,129446.05
O501408,P1038,3,227725.83,0.0,0.5176344529568521,683177.49,353636.21,329541.28
O501408,P1018,4,141196.37,0.0,0.7572619419712203,564785.48,427690.55,137094.93
O501408,P1097,1,207803.45,0.0,0.5270094838527637,207803.45,109514.39,98289.06
O501408,P1081,2,231890.12,0.0,0.6673228778438438,463780.24,309491.16,154289.08
O501408,P1047,4,219764.28,0.05,0.7757736211757962,835104.26,681949.33,153154.93
O501409,P1034,1,120984.33,0.0,0.5946838222096298,120984.33,71947.42,49036.91
O501410,P1100,4,185515.9,0.0,0.6137535304121868,742063.6,455444.15,286619.45
O501410,P1055,4,96331.16,0.0,0.7719713648776549,385324.64,297459.59,87865.05
O501410,P1090,2,201891.55,0.0,0.7356560249343556,403783.1,297045.47,106737.63
O501411,P1001,1,99812.55,0.0,0.5912273336992223,99812.55,59011.91,40800.64
O501411,P1024,4,124268.87,0.1,0.6990566366364427,447367.93,347483.91,99884.02
O501412,P1060,3,129773.76,0.0,0.6244293096301988,389321.28,243103.62,146217.66
O501412,P1069,2,239187.6,0.0,0.6310102988145991,478375.2,301859.68,176515.52
O501412,P1114,4,104148.2,0.05,0.7487566793938939,395763.16,311926.64,83836.52
O501413,P1041,3,218012.41,0.0,0.5642921925037434,654037.23,369068.1,284969.13
O501413,P1093,2,239532.21,0.0,0.5316176851395218,479064.42,254679.12,224385.3
O501414,P1075,2,223700.19,0.05,0.5744740188410298,425030.36,257019.89,168010.47
O501414,P1090,4,201891.55,0.15,0.6120774757343063,686431.27,494293.08,192138.19
O501414,P1014,2,18181.31,0.0,0.5900426156554885,36362.62,21455.5,14907.12
O501415,P1097,2,207803.45,0.0,0.555490240823415,415606.9,230865.58,184741.32
O501415,P1079,1,129566.39,0.05,0.5839000547783871,123088.07,75653.82,47434.25
O501416,P1048,3,236234.36,0.1,0.7863608328611147,637832.77,557296.34,80536.43
O501416,P1103,4,39141.17,0.0,0.7154412042341969,156564.68,112012.82,44551.86
O501417,P1100,4,185515.9,0.0,0.6536381405645524,742063.6,485041.07,257022.53
O501417,P1105,2,193155.0,0.0,0.6043481529021709,386310.0,233465.73,152844.27
O501418,P1085,2,181785.91,0.15,0.6798545000247405,309036.05,247175.94,61860.11
O501419,P1094,4,6180.37,0.0,0.5154887843752144,24721.48,12743.65,11977.83
O501419,P1058,4,191402.36,0.0,0.7919572606648585,765609.44,606329.95,159279.49
O501420,P1028,3,157357.87,0.0,0.7691380944152428,472073.61,363089.8,108983.81
O501421,P1062,3,146010.64,0.15,0.6632929307041484,372327.13,290543.48,81783.65
O501421,P1074,3,212354.34,0.0,0.703386092465421,637063.02,448101.27,188961.75
O501421,P1111,1,123956.44,0.0,0.7789437069358334,123956.44,96555.09,27401.35
O501421,P1048,2,236234.36,0.0,0.5204856103210496,472468.72,245913.17,226555.55
O501422,P1113,4,104255.59,0.0,0.6346961179906694,417022.36,264682.47,152339.89
O501423,P1118,2,202825.86,0.0,0.5990461109289806,405651.72,243004.09,162647.63
O501423,P1088,1,77651.31,0.1,0.5097457750271042,69886.18,39582.43,30303.75
O501423,P1111,1,123956.44,0.05,0.748140016938507,117758.62,92736.77,25021.85
O501423,P1108,1,212096.67,0.0,0.5092446694276233,212096.67,108009.1,104087.57
O501424,P1001,1,99812.55,0.0,0.5738923292931105,99812.55,57281.66,42530.89
O501425,P1090,1,201891.55,0.0,0.5299929621086956,201891.55,107001.1,94890.45
O501425,P1075,4,223700.19,0.0,0.7330232678804456,894800.76,655909.78,238890.98
O501426,P1056,3,74302.75,0.1,0.5791523763016921,200617.42,129097.84,71519.58
O501426,P1004,2,137186.27,0.1,0.6044454229739774,246935.29,165843.23,81092.06
O501426,P1080,3,158141.76,0.0,0.5106066111640655,474425.28,242244.68,232180.6
O501427,P1081,1,231890.12,0.1,0.6252615376174602,208701.11,144991.97,63709.14
O501427,P1034,1,120984.33,0.15,0.751303305030459,102836.68,90895.93,11940.75
O501428,P1082,4,8702.56,0.0,0.7881569584204633,34810.24,27435.93,7374.31
O501428,P1031,2,53522.78,0.05,0.7567602246520948,101693.28,81007.82,20685.46
O501429,P1037,3,241151.1,0.0,0.7833652269223552,723453.3,566728.16,156725.14
O501429,P1001,1,99812.55,0.0,0.6788317475993704,99812.55,67755.93,32056.62
O501429,P1038,4,227725.83,0.0,0.710596258992537,910903.32,647284.49,263618.83
O501429,P1098,2,76476.37,0.05,0.5730518451057075,145305.1,87649.85,57655.25
O501430,P1062,4,146010.64,0.15,0.7324005372929047,496436.18,427753.08,68683.1
O501430,P1078,1,114286.49,0.05,0.7609125440902798,108572.17,86962.02,21610.15
O501430,P1051,4,245322.9,0.0,0.7004177184608886,981291.6,687314.02,293977.58
O501430,P1020,3,146795.03,0.05,0.7857883050887235,418365.84,346049.45,72316.39
O501431,P1110,1,25796.76,0.0,0.6026151127567184,25796.76,15545.52,10251.24
O501431,P1078,2,114286.49,0.0,0.6811446575297049,228572.98,155691.26,72881.72
O501431,P1064,3,245261.88,0.1,0.662622087877862,662207.08,487547.82,174659.26
O501432,P1038,3,227725.83,0.0,0.6096651586636728,683177.49,416509.51,266667.98
O501432,P1015,4,88242.2,0.1,0.6418682742386945,317671.92,226559.47,91112.45
O501432,P1019,2,89430.15,0.0,0.6995927582551505,178860.3,125129.37,53730.93
O501432,P1020,4,146795.03,0.0,0.6514738283787667,587180.12,382532.48,204647.64
O501433,P1054,1,148827.95,0.0,0.6906267887471006,148827.95,102784.57,46043.38
O501433,P1038,1,227725.83,0.05,0.7511486391770461,216339.54,171055.95,45283.59
O501433,P1029,2,144066.83,0.0,0.5460283828660202,288133.66,157329.16,130804.5
O501434,P1020,1,146795.03,0.05,0.520686957095723,139455.28,76434.26,63021.02
O501434,P1092,3,55833.42,0.15,0.5269107472308523,142375.22,88257.69,54117.53
O501434,P1112,2,23101.74,0.15,0.7858006796041788,39272.96,36306.73,2966.23
O501434,P1062,2,146010.64,0.0,0.6111213066246755,292021.28,178460.43,113560.85
O501434,P1022,1,113234.76,0.0,0.5871918455197962,113234.76,66490.53,46744.23
O501435,P1094,4,6180.37,0.0,0.6745306379446989,24721.48,16675.4,8046.08
O501435,P1093,2,239532.21,0.0,0.7584086808771655,479064.42,363326.61,115737.81
O501436,P1065,4,104265.72,0.0,0.5913404480213714,417062.88,246626.15,170436.73
O501436,P1024,2,124268.87,0.0,0.6552677005646428,248537.74,162858.75,85678.99
O501436,P1080,3,158141.76,0.1,0.7829235396035561,426982.75,371438.72,55544.03
O501437,P1074,2,212354.34,0.0,0.5065169854757621,424708.68,215122.16,209586.52
O501437,P1028,3,157357.87,0.0,0.7806358160191151,472073.61,368517.57,103556.04
O501438,P1085,1,181785.91,0.1,0.5184914326959218,163607.32,94254.44,69352.88
O501438,P1102,2,186157.13,0.0,0.6545051768485721,372314.26,243681.61,128632.65
O501438,P1048,1,236234.36,0.0,0.733893438145874,236234.36,173370.85,62863.51
O501438,P1006,2,140213.03,0.05,0.6861079949943897,266404.76,192402.56,74002.2
O501438,P1043,1,198465.41,0.0,0.7065980349169584,198465.41,140235.27,58230.14
O501439,P1018,2,141196.37,0.0,0.6324038149139319,282392.74,178586.25,103806.49
O501439,P1035,2,137584.05,0.0,0.5509523464647665,275168.1,151604.51,123563.59
O501439,P1029,4,144066.83,0.1,0.7576476964854983,518640.59,436607.61,82032.98
O501439,P1023,2,158053.64,0.05,0.6099827235992378,300301.92,192819.98,107481.94
O501439,P1062,4,146010.64,0.05,0.5635895073556212,554840.43,329160.26,225680.17
O501440,P1042,4,36140.48,0.0,0.7049462855886635,144561.92,101908.39,42653.53
O501440,P1100,1,185515.9,0.15,0.7361569445658165,157688.51,136568.82,21119.69
O501440,P1039,2,181647.24,0.0,0.603942825392968,363294.48,219409.09,143885.39
O501440,P1004,2,137186.27,0.0,0.6447779042539695,274372.54,176909.35,97463.19
O501440,P1047,3,219764.28,0.0,0.7301967279303663,659292.84,481413.47,177879.37
O501441,P1079,3,129566.39,0.0,0.5928330734587366,388699.17,230433.72,158265.45
O501442,P1049,3,40603.81,0.0,0.6351560091256465,121811.43,77369.26,44442.17
O501442,P1088,3,77651.31,0.05,0.5489145106628556,221306.23,127871.79,93434.44
O501443,P1062,2,146010.64,0.0,0.6163682075449454,292021.28,179992.63,112028.65
O501443,P1024,3,124268.87,0.0,0.7762775516384819,372806.61,289401.4,83405.21
O501444,P1113,4,104255.59,0.0,0.684585679663734,417022.36,285487.54,131534.82
O501444,P1004,1,137186.27,0.0,0.7862702548617732,137186.27,107865.48,29320.79
O501444,P1046,1,71838.82,0.1,0.5552923094100373,64654.94,39891.54,24763.4
O501445,P1008,2,191427.85,0.0,0.7136199700210816,382855.7,273213.47,109642.23
O501445,P1046,2,71838.82,0.0,0.7802213905481148,143677.64,112100.37,31577.27
O501445,P1043,3,198465.41,0.0,0.699434478548441,595396.23,416440.65,178955.58
O501445,P1004,4,137186.27,0.05,0.6704046954395428,521307.83,367881.28,153426.55
O501445,P1074,4,212354.34,0.0,0.5390686067886274,849417.36,457894.23,391523.13
O501446,P1114,3,104148.2,0.15,0.5174907358291921,265577.91,161687.19,103890.72
O501446,P1089,3,92244.02,0.0,0.7697579662552545,276732.06,213016.71,63715.35
O501446,P1098,1,76476.37,0.1,0.7191575231961002,68828.73,54998.56,13830.17
O501446,P1035,1,137584.05,0.0,0.5657364527991136,137584.05,77836.31,59747.74
O501447,P1095,2,249463.93,0.0,0.7839244720958829,498927.86,391121.76,107806.1
O501447,P1033,3,13707.05,0.05,0.5699513226156904,39065.09,23437.05,15628.04
O501447,P1023,2,158053.64,0.0,0.7867240438971277,316107.28,248689.2,67418.08
O501447,P1019,3,89430.15,0.1,0.5919989589518362,241461.4,158827.67,82633.73
O501448,P1052,4,122918.23,0.0,0.6598304057739377,491672.92,324420.74,167252.18
O501448,P1112,1,23101.74,0.0,0.7808645068310749,23101.74,18039.33,5062.41
O501448,P1043,3,198465.41,0.0,0.7460143774201565,595396.23,444174.15,151222.08
O501448,P1071,1,30879.0,0.0,0.6897191382651904,30879.0,21297.84,9581.16
O501448,P1076,1,19364.57,0.0,0.5020698611728368,19364.57,9722.37,9642.2
O501449,P1082,3,8702.56,0.05,0.5667118497408028,24802.3,14795.53,10006.77
O501449,P1068,3,145088.12,0.0,0.5616385774397967,435264.36,244461.26,190803.1
O501449,P1095,2,249463.93,0.1,0.5081108118059253,449035.07,253510.64,195524.43
O501449,P1017,2,241738.68,0.0,0.592576601368659,483477.36,286497.37,196979.99
O501449,P1063,3,216931.98,0.1,0.5962199471240986,585716.35,388017.52,197698.83
O501450,P1074,1,212354.34,0.0,0.5041132105697577,212354.34,107050.63,105303.71
O501451,P1080,4,158141.76,0.1,0.563448714884989,569310.34,356419.09,212891.25
O501451,P1078,2,114286.49,0.0,0.7799338764511163,228572.98,178271.81,50301.17
O501452,P1001,4,99812.55,0.0,0.7185116623651361,399250.2,286865.92,112384.28
O501452,P1019,3,89430.15,0.05,0.7811554438953191,254875.93,209576.55,45299.38
O501452,P1024,4,124268.87,0.05,0.7053403665327561,472221.71,350607.4,121614.31
O501452,P1021,3,38242.39,0.15,0.5484237353814547,97518.09,62919.1,34598.99
O501453,P1008,4,191427.85,0.0,0.7477219716734739,765711.4,572539.24,193172.16
O501454,P1030,3,156682.48,0.0,0.6763533554292317,470047.44,317918.16,152129.28
O501454,P1114,4,104148.2,0.0,0.5464240673440095,416592.8,227636.33,188956.47
O501454,P1075,1,223700.19,0.1,0.6530285379472411,201330.17,146082.61,55247.56
O501454,P1008,4,191427.85,0.0,0.6683883968683793,765711.4,511792.62,253918.78
O501454,P1002,4,98835.93,0.0,0.51294834994913,395343.72,202790.91,192552.81
O501455,P1017,3,241738.68,0.0,0.6293734169247754,725216.04,456431.7,268784.34
O501456,P1056,3,74302.75,0.1,0.5562928527290021,200617.42,124002.27,76615.15
O501456,P1013,1,51877.46,0.0,0.7509439050516586,51877.46,38957.06,12920.4
O501456,P1058,3,191402.36,0.0,0.747865748879689,574207.08,429429.81,144777.27
O501457,P1111,1,123956.44,0.0,0.5440739934581919,123956.44,67441.48,56514.96
O501457,P1098,3,76476.37,0.05,0.5065304124903758,217957.65,116212.82,101744.83
O501458,P1018,4,141196.37,0.0,0.6804632030986333,564785.48,384315.74,180469.74
O501458,P1085,2,181785.91,0.0,0.792968201317612,363571.82,288300.89,75270.93
O501459,P1081,4,231890.12,0.0,0.7421309696247866,927560.48,688371.36,239189.12
O501459,P1043,2,198465.41,0.0,0.646061284653576,396930.82,256441.64,140489.18
O501459,P1022,2,113234.76,0.0,0.7751898745802555,226469.52,175556.88,50912.64
O501459,P1062,2,146010.64,0.1,0.720016745120375,262819.15,210260.21,52558.94
O501459,P1006,4,140213.03,0.0,0.7661219577914261,560852.12,429681.12,131171.0
O501460,P1029,3,144066.83,0.15,0.5394773953737754,367370.42,233162.39,134208.03
O501460,P1082,1,8702.56,0.0,0.6147955028656521,8702.56,5350.29,3352.27
O501460,P1061,4,125112.07,0.0,0.7018753728591265,500448.28,351252.32,149195.96
O501460,P1077,3,221332.33,0.0,0.7124468096887507,663996.99,473062.54,190934.45
O501461,P1029,3,144066.83,0.1,0.6991244758854727,388980.44,302161.94,86818.5
O501461,P1002,1,98835.93,0.0,0.6426604638523356,98835.93,63517.94,35317.99
O501462,P1058,2,191402.36,0.0,0.6763449274595297,382804.72,258908.03,123896.69
O501462,P1053,3,216432.69,0.0,0.5472565773797724,649298.07,355332.64,293965.43
O501462,P1046,4,71838.82,0.0,0.747821567556622,287355.28,214890.48,72464.8
O501462,P1035,1,137584.05,0.05,0.6477984080040599,130704.85,89126.73,41578.12
O501462,P1039,1,181647.24,0.15,0.7324401234787867,154400.15,133045.73,21354.42
O501463,P1063,2,216931.98,0.05,0.6236471856894884,412170.76,270578.04,141592.72
O501463,P1023,4,158053.64,0.0,0.6753811505229786,632214.56,426985.8,205228.76
O501464,P1004,4,137186.27,0.05,0.6759567265030283,521307.83,370927.93,150379.9
O501465,P1077,3,221332.33,0.1,0.7448621199288722,597597.29,494586.21,103011.08
O501465,P1030,1,156682.48,0.05,0.67012454451546,148848.36,104996.78,43851.58
O501465,P1006,4,140213.03,0.05,0.7878464607307085,532809.51,441865.36,90944.15
O501466,P1033,2,13707.05,0.05,0.5408196078979489,26043.39,14826.08,11217.31
O501466,P1042,4,36140.48,0.0,0.7978329366792274,144561.92,115336.26,29225.66
O501466,P1066,2,207569.65,0.0,0.6423373260899494,415139.3,266659.47,148479.83
O501466,P1083,2,121303.49,0.0,0.6025646553452441,242606.98,146186.39,96420.59
O501467,P1010,2,112348.57,0.0,0.7459478844484086,224697.14,167612.36,57084.78
O501467,P1031,2,53522.78,0.15,0.6600835658920327,90988.73,70659.01,20329.72
O501467,P1065,4,104265.72,0.0,0.7917423588188484,417062.88,330206.35,86856.53
O501467,P1088,2,77651.31,0.05,0.7535116558506266,147537.49,117022.33,30515.16
O501468,P1029,1,144066.83,0.0,0.7268159731685894,144066.83,104710.07,39356.76
O501469,P1097,3,207803.45,0.1,0.6998500976678276,561069.32,436293.79,124775.53
O501470,P1115,4,20238.42,0.05,0.6428683922267184,76906.0,52042.56,24863.44
O501470,P1042,1,36140.48,0.05,0.770231841023846,34333.46,27836.55,6496.91
O501470,P1090,3,201891.55,0.0,0.5811686152952923,605674.65,351999.1,253675.55
O501470,P1016,2,70480.93,0.0,0.6793624809768856,140961.86,95764.2,45197.66
O501470,P1077,1,221332.33,0.0,0.6904845585808216,221332.33,152826.56,68505.77
O501471,P1047,3,219764.28,0.1,0.5307368028432119,593363.56,349910.97,243452.59
O501471,P1035,2,137584.05,0.0,0.7781269629813128,275168.1,214115.72,61052.38
O501472,P1045,4,199375.82,0.05,0.7354267313311534,757628.12,586505.23,171122.89
O501472,P1109,2,154946.61,0.0,0.5822555786406531,309893.22,180437.06,129456.16
O501472,P1006,2,140213.03,0.15,0.7915475171295416,238362.15,221970.55,16391.6
O501472,P1090,4,201891.55,0.0,0.7764860354227283,807566.2,627063.88,180502.32
O501473,P1046,3,71838.82,0.0,0.5911004063653249,215516.46,127391.87,88124.59
O501473,P1003,2,87735.23,0.1,0.5001282539329044,157923.41,87757.73,70165.68
O501473,P1028,2,157357.87,0.0,0.7179636408769452,314715.74,225954.46,88761.28
O501474,P1006,2,140213.03,0.0,0.623041162615884,280426.06,174716.98,105709.08
O501474,P1013,4,51877.46,0.0,0.5129338025648378,207509.84,106438.81,101071.03
O501474,P1078,2,114286.49,0.05,0.5892428388993698,217144.33,134684.99,82459.34
O501474,P1056,2,74302.75,0.0,0.5997457180956708,148605.5,89125.51,59479.99
O501475,P1111,4,123956.44,0.0,0.6267831836561697,495825.76,310775.25,185050.51
O501475,P1094,1,6180.37,0.1,0.5619062140947775,5562.33,3472.79,2089.54
O501476,P1033,3,13707.05,0.0,0.7640127906330781,41121.15,31417.08,9704.07
O501476,P1046,2,71838.82,0.0,0.6346752152452749,143677.64,91188.64,52489.0
O501476,P1012,4,67796.38,0.0,0.517983957183837,271185.52,140469.75,130715.77
O501476,P1116,1,89809.85,0.0,0.6117141618228497,89809.85,54937.96,34871.89
O501477,P1014,4,18181.31,0.05,0.5443926094541343,69088.98,39591.08,29497.9
O501477,P1083,2,121303.49,0.0,0.7586616082935558,242606.98,184056.6,58550.38
O501478,P1027,2,220557.43,0.15,0.7392900155955459,374947.63,326111.81,48835.82
O501479,P1029,1,144066.83,0.0,0.5266608546701007,144066.83,75874.36,68192.47
O501479,P1054,2,148827.95,0.0,0.6816689021658605,297655.9,202902.77,94753.13
O501480,P1081,1,231890.12,0.15,0.7491599950454226,197106.6,173722.8,23383.8
O501480,P1045,1,199375.82,0.0,0.6913754433453263,199375.82,137843.55,61532.27
O501480,P1086,2,174362.98,0.0,0.5161419750311684,348725.96,179992.11,168733.85
O501481,P1112,1,23101.74,0.0,0.60250592797658,23101.74,13918.94,9182.8
O501481,P1016,4,70480.93,0.0,0.6581170869691632,281923.72,185538.82,96384.9
O501482,P1113,3,104255.59,0.0,0.5176187705818794,312766.77,161893.95,150872.82
O501482,P1108,2,212096.67,0.0,0.5773873730126743,424193.34,244923.88,179269.46
O501482,P1045,3,199375.82,0.0,0.6856896464515674,598127.46,410129.81,187997.65
O501482,P1087,3,37071.04,0.0,0.641736060649766,111213.12,71369.47,39843.65
O501482,P1104,4,189343.27,0.0,0.5559355174681061,757373.08,421050.6,336322.48
O501483,P1063,2,216931.98,0.0,0.7213567920859412,433863.96,312970.71,120893.25
O501483,P1046,4,71838.82,0.15,0.6859023822495358,244251.99,197097.67,47154.32
O501483,P1073,3,112030.85,0.0,0.5272625167502031,336092.55,177209.0,158883.55
O501483,P1082,4,8702.56,0.05,0.7185289311990849,33069.73,25012.16,8057.57
O501484,P1108,2,212096.67,0.0,0.5951138490999706,424193.34,252443.33,171750.01
O501484,P1068,1,145088.12,0.05,0.7893482951992743,137833.71,114525.06,23308.65
O501484,P1028,3,157357.87,0.0,0.7616716083863311,472073.61,359565.07,112508.54
O501484,P1025,4,102837.58,0.1,0.5317276861292686,370215.29,218726.35,151488.94
O501484,P1033,2,13707.05,0.05,0.5782571935350868,26043.39,15852.4,10190.99
O501485,P1117,3,31305.53,0.1,0.5281261269755008,84524.93,49599.8,34925.13
O501486,P1052,4,122918.23,0.0,0.7179898929800548,491672.92,353016.19,138656.73
O501486,P1000,2,240439.33,0.0,0.6421819985126814,480878.66,308811.62,172067.04
O501486,P1088,4,77651.31,0.1,0.60373032675666,279544.72,187521.8,92022.92
O501487,P1072,1,214074.64,0.0,0.5805527628696059,214074.64,124281.62,89793.02
O501487,P1045,1,199375.82,0.0,0.5209089909469817,199375.82,103856.66,95519.16
O501487,P1096,3,170498.04,0.0,0.7626368806514083,511494.12,390084.28,121409.84
O501488,P1106,1,166000.97,0.0,0.7625919093262854,166000.97,126591.0,39409.97
O501488,P1012,3,67796.38,0.0,0.579386284817619,203389.14,117840.88,85548.26
O501488,P1022,1,113234.76,0.0,0.6928611632535624,113234.76,78455.97,34778.79
O501488,P1009,3,209077.89,0.0,0.6500280322348109,627233.67,407719.47,219514.2
O501488,P1033,4,13707.05,0.1,0.5762385089485359,49345.38,31594.12,17751.26
O501489,P1033,4,13707.05,0.1,0.5056027959244536,49345.38,27721.29,21624.09
O501489,P1054,3,148827.95,0.0,0.5194357669084043,446483.85,231919.68,214564.17
O501490,P1087,3,37071.04,0.0,0.7184381510394442,111213.12,79899.75,31313.37
O501490,P1037,2,241151.1,0.0,0.5771789704026128,482302.2,278374.69,203927.51
O501490,P1050,2,117818.2,0.0,0.5821039686383156,235636.4,137164.88,98471.52
O501490,P1109,2,154946.61,0.0,0.622902031725768,309893.22,193033.12,116860.1
O501491,P1102,2,186157.13,0.0,0.5336402086547863,372314.26,198681.86,173632.4
O501492,P1057,1,53992.88,0.1,0.5307056239902725,48593.59,28654.33,19939.26
O501492,P1039,4,181647.24,0.05,0.7056255819924,690259.51,512699.76,177559.75
O501493,P1067,1,192073.84,0.0,0.5093629615594799,192073.84,97835.3,94238.54
O501493,P1073,1,112030.85,0.15,0.6016020939732732,95226.22,67397.99,27828.23
O501493,P1079,2,129566.39,0.15,0.7987688571538256,220262.86,206987.19,13275.67
O501494,P1020,2,146795.03,0.0,0.7172273166215308,293590.06,210570.81,83019.25
O501494,P1106,3,166000.97,0.0,0.7956888063990284,498002.91,396255.34,101747.57
O501495,P1087,4,37071.04,0.0,0.6706689026988086,148284.16,99449.57,48834.59
O501495,P1052,1,122918.23,0.0,0.5810408398206288,122918.23,71420.51,51497.72
O501495,P1077,3,221332.33,0.05,0.6143997804452073,630797.14,407959.6,222837.54
O501495,P1082,3,8702.56,0.0,0.5408660080226801,26107.68,14120.76,11986.92
O501496,P1077,1,221332.33,0.0,0.7429354330551213,221332.33,164435.63,56896.7
O501496,P1112,3,23101.74,0.0,0.5919255990232075,69305.22,41023.53,28281.69
O501496,P1059,1,99088.96,0.0,0.7564288747999574,99088.96,74953.75,24135.21
O501497,P1100,1,185515.9,0.0,0.6294852106726606,185515.9,116779.52,68736.38
O501497,P1008,3,191427.85,0.0,0.7960594142160913,574283.55,457163.83,117119.72
O501497,P1103,3,39141.17,0.0,0.79695960770176,117423.51,93581.79,23841.72
O501498,P1044,1,34705.92,0.1,0.5881413128316402,31235.33,20411.99,10823.34
O501498,P1027,2,220557.43,0.05,0.7391011928199318,419059.12,326028.52,93030.6
O501498,P1112,4,23101.74,0.0,0.5212773645831184,92406.96,48169.66,44237.3
O501499,P1056,4,74302.75,0.05,0.698507294424296,282350.45,207604.05,74746.4
O501499,P1083,4,121303.49,0.05,0.7829678753853455,460953.26,379906.94,81046.32
O501499,P1032,2,101203.88,0.0,0.6786742219241758,202407.76,137368.93,65038.83
O501499,P1052,3,122918.23,0.0,0.7508772276966693,368754.69,276889.5,91865.19
O501500,P1037,2,241151.1,0.05,0.5980451316776594,458187.09,288438.48,169748.61
O501500,P1051,1,245322.9,0.0,0.7285832680648188,245322.9,178738.16,66584.74
O501501,P1095,4,249463.93,0.0,0.6739193804504935,997855.72,672474.31,325381.41
O501501,P1105,3,193155.0,0.05,0.7136835322987662,550491.75,413554.63,136937.12
O501501,P1044,2,34705.92,0.0,0.7311648320446861,69411.84,50751.5,18660.34
O501501,P1011,2,78373.98,0.0,0.6845273044502642,156747.96,107298.26,49449.7
O501501,P1043,2,198465.41,0.0,0.6195233966009774,396930.82,245907.93,151022.89
O501502,P1099,1,7521.56,0.1,0.6161714344470121,6769.4,4634.57,2134.83
O501502,P1081,4,231890.12,0.0,0.6491523024170515,927560.48,602128.02,325432.46
O501502,P1030,1,156682.48,0.0,0.6654794712007366,156682.48,104268.97,52413.51
O501502,P1063,2,216931.98,0.0,0.5935785881920193,433863.96,257532.36,176331.6
O501502,P1000,3,240439.33,0.0,0.6016973648643907,721317.99,434015.13,287302.86
O501503,P1056,2,74302.75,0.0,0.7600800517767929,148605.5,112952.08,35653.42
O501504,P1086,3,174362.98,0.0,0.5278166337606934,523088.94,276095.04,246993.9
O501504,P1006,2,140213.03,0.05,0.6159464948378067,266404.76,172727.45,93677.31
O501504,P1030,2,156682.48,0.0,0.6447827954890231,313364.96,202052.33,111312.63
O501504,P1046,2,71838.82,0.0,0.5883005677689331,143677.64,84525.64,59152.0
O501504,P1113,2,104255.59,0.0,0.6125101807762123,208511.18,127715.22,80795.96
O501505,P1070,2,53316.73,0.1,0.689558514498074,95970.11,73530.01,22440.1
O501505,P1033,2,13707.05,0.0,0.6348471094185922,27414.1,17403.76,10010.34
O501506,P1014,2,18181.31,0.0,0.6488123834880661,36362.62,23592.52,12770.1
O501506,P1068,1,145088.12,0.1,0.6937692889705198,130579.31,100657.68,29921.63
O501506,P1092,2,55833.42,0.0,0.7086941863713522,111666.84,79137.64,32529.2
O501506,P1000,4,240439.33,0.0,0.6167057416981582,961757.32,593121.26,368636.06
O501506,P1036,1,60026.44,0.0,0.6925333809999193,60026.44,41570.31,18456.13
O501507,P1092,1,55833.42,0.0,0.741871679951736,55833.42,41421.23,14412.19
O501507,P1047,4,219764.28,0.0,0.6934400198660068,879057.12,609573.39,269483.73
O501507,P1084,3,173179.62,0.0,0.5978394861360727,519538.86,310600.85,208938.01
O501507,P1111,4,123956.44,0.0,0.6547518750720315,495825.76,324642.85,171182.91
O501507,P1076,3,19364.57,0.0,0.676015013438088,58093.71,39272.22,18821.49
O501508,P1064,2,245261.88,0.0,0.5987947754979199,490523.76,293723.06,196800.7
O501508,P1067,1,192073.84,0.0,0.505211246014901,192073.84,97037.86,95035.98
